,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
11814,H014,R249,00-00-00,GRAHAM AV,2019-06-06,2059641.0,2058961,680.0,3,509.0,False,True
11815,H014,R249,00-00-00,GRAHAM AV,2019-06-07,2059942.0,2059315,627.0,4,509.0,False,True
11816,H014,R249,00-00-00,GRAHAM AV,2019-06-08,2060158.0,2059718,440.0,5,509.0,False,True
11821,H014,R249,00-00-00,GRAHAM AV,2019-06-13,2061984.0,2061283,701.0,3,509.0,False,True
11822,H014,R249,00-00-00,GRAHAM AV,2019-06-14,2062274.0,2061661,613.0,4,509.0,False,True
11823,H014,R249,00-00-00,GRAHAM AV,2019-06-15,2062497.0,2062061,436.0,5,509.0,False,True
11828,H014,R249,00-00-00,GRAHAM AV,2019-06-20,2064283.0,2063575,708.0,3,509.0,False,True
11829,H014,R249,00-00-00,GRAHAM AV,2019-06-21,2064544.0,2063981,563.0,4,509.0,False,True
11830,H014,R249,00-00-00,GRAHAM AV,2019-06-22,2064782.0,2064358,424.0,5,509.0,False,True
11835,H014,R249,00-00-00,GRAHAM AV,2019-06-27,2066716.0,2066017,699.0,3,509.0,False,True
11836,H014,R249,00-00-00,GRAHAM AV,2019-06-28,2067051.0,2066399,652.0,4,509.0,False,True
11837,H014,R249,00-00-00,GRAHAM AV,2019-06-29,2067298.0,2066795,503.0,5,509.0,False,True
11842,H014,R249,00-00-00,GRAHAM AV,2019-07-04,2068901.0,2068383,518.0,3,509.0,False,True
11843,H014,R249,00-00-00,GRAHAM AV,2019-07-05,2069112.0,2068637,475.0,4,509.0,False,True
11844,H014,R249,00-00-00,GRAHAM AV,2019-07-06,2069314.0,2068958,356.0,5,509.0,False,True
11849,H014,R249,00-00-00,GRAHAM AV,2019-07-11,2070987.0,2070359,628.0,3,509.0,False,True
11850,H014,R249,00-00-00,GRAHAM AV,2019-07-12,2071268.0,2070705,563.0,4,509.0,False,True
11851,H014,R249,00-00-00,GRAHAM AV,2019-07-13,2071509.0,2071060,449.0,5,509.0,False,True
11856,H014,R249,00-00-00,GRAHAM AV,2019-07-18,2073170.0,2072555,615.0,3,509.0,False,True
11857,H014,R249,00-00-00,GRAHAM AV,2019-07-19,2073219.0,2072894,325.0,4,509.0,False,True
11858,H014,R249,00-00-00,GRAHAM AV,2019-07-20,2073219.0,2073218,1.0,5,509.0,False,True
11863,H014,R249,00-00-00,GRAHAM AV,2019-07-25,2074912.0,2074262,650.0,3,509.0,False,True
11864,H014,R249,00-00-00,GRAHAM AV,2019-07-26,2074968.0,2074625,343.0,4,509.0,False,True
11865,H014,R249,00-00-00,GRAHAM AV,2019-07-27,2074970.0,2074968,2.0,5,509.0,False,True
11870,H014,R249,00-00-00,GRAHAM AV,2019-08-01,2076575.0,2075947,628.0,3,509.0,False,True
11871,H014,R249,00-00-00,GRAHAM AV,2019-08-02,2076637.0,2076287,350.0,4,509.0,False,True
11872,H014,R249,00-00-00,GRAHAM AV,2019-08-03,2076639.0,2076636,3.0,5,509.0,False,True
11877,H014,R249,00-00-00,GRAHAM AV,2019-08-08,2078362.0,2077698,664.0,3,509.0,False,True
11878,H014,R249,00-00-00,GRAHAM AV,2019-08-09,2078578.0,2078057,521.0,4,509.0,False,True
11879,H014,R249,00-00-00,GRAHAM AV,2019-08-10,2078789.0,2078421,368.0,5,509.0,False,True
11884,H014,R249,00-00-00,GRAHAM AV,2019-08-15,2080441.0,2079823,618.0,3,509.0,False,True
11885,H014,R249,00-00-00,GRAHAM AV,2019-08-16,2080645.0,2080170,475.0,4,509.0,False,True
11886,H014,R249,00-00-00,GRAHAM AV,2019-08-17,2080840.0,2080490,350.0,5,509.0,False,True
11891,H014,R249,00-00-00,GRAHAM AV,2019-08-22,2082427.0,2081848,579.0,3,509.0,False,True
11892,H014,R249,00-00-00,GRAHAM AV,2019-08-23,2082651.0,2082155,496.0,4,509.0,False,True
11893,H014,R249,00-00-00,GRAHAM AV,2019-08-24,2082842.0,2082480,362.0,5,509.0,False,True
11898,H014,R249,00-00-00,GRAHAM AV,2019-08-29,2084363.0,2083747,616.0,3,509.0,False,True
11899,H014,R249,00-00-00,GRAHAM AV,2019-08-30,2084603.0,2084094,509.0,4,509.0,False,True
11901,H014,R249,00-00-01,GRAHAM AV,2019-06-01,302079.0,301667,412.0,5,458.0,False,True
11906,H014,R249,00-00-01,GRAHAM AV,2019-06-06,303612.0,303054,558.0,3,458.0,False,True
11907,H014,R249,00-00-01,GRAHAM AV,2019-06-07,303896.0,303350,546.0,4,458.0,False,True
11908,H014,R249,00-00-01,GRAHAM AV,2019-06-08,304088.0,303687,401.0,5,458.0,False,True
11913,H014,R249,00-00-01,GRAHAM AV,2019-06-13,305626.0,305064,562.0,3,458.0,False,True
11914,H014,R249,00-00-01,GRAHAM AV,2019-06-14,305931.0,305351,580.0,4,458.0,False,True
11915,H014,R249,00-00-01,GRAHAM AV,2019-06-15,306147.0,305709,438.0,5,458.0,False,True
11920,H014,R249,00-00-01,GRAHAM AV,2019-06-20,307583.0,307031,552.0,3,458.0,False,True
11921,H014,R249,00-00-01,GRAHAM AV,2019-06-21,307842.0,307342,500.0,4,458.0,False,True
11922,H014,R249,00-00-01,GRAHAM AV,2019-06-22,308064.0,307669,395.0,5,458.0,False,True
11927,H014,R249,00-00-01,GRAHAM AV,2019-06-27,309604.0,309030,574.0,3,458.0,False,True
11928,H014,R249,00-00-01,GRAHAM AV,2019-06-28,309905.0,309385,520.0,4,458.0,False,True
11929,H014,R249,00-00-01,GRAHAM AV,2019-06-29,310149.0,309677,472.0,5,458.0,False,True
11934,H014,R249,00-00-01,GRAHAM AV,2019-07-04,311565.0,311105,460.0,3,458.0,False,True
11935,H014,R249,00-00-01,GRAHAM AV,2019-07-05,311777.0,311362,415.0,4,458.0,False,True
11936,H014,R249,00-00-01,GRAHAM AV,2019-07-06,311997.0,311604,393.0,5,458.0,False,True
11941,H014,R249,00-00-01,GRAHAM AV,2019-07-11,313338.0,312846,492.0,3,458.0,False,True
11942,H014,R249,00-00-01,GRAHAM AV,2019-07-12,313618.0,313104,514.0,4,458.0,False,True
11943,H014,R249,00-00-01,GRAHAM AV,2019-07-13,313857.0,313399,458.0,5,458.0,False,True
11948,H014,R249,00-00-01,GRAHAM AV,2019-07-18,315259.0,314760,499.0,3,458.0,False,True
11949,H014,R249,00-00-01,GRAHAM AV,2019-07-19,315317.0,315034,283.0,4,458.0,False,True
11950,H014,R249,00-00-01,GRAHAM AV,2019-07-20,315317.0,315317,0.0,5,458.0,False,True
11955,H014,R249,00-00-01,GRAHAM AV,2019-07-25,316634.0,316095,539.0,3,458.0,False,True
11956,H014,R249,00-00-01,GRAHAM AV,2019-07-26,316685.0,316389,296.0,4,458.0,False,True
11957,H014,R249,00-00-01,GRAHAM AV,2019-07-27,316686.0,316685,1.0,5,458.0,False,True
11962,H014,R249,00-00-01,GRAHAM AV,2019-08-01,318060.0,317540,520.0,3,458.0,False,True
11963,H014,R249,00-00-01,GRAHAM AV,2019-08-02,318117.0,317838,279.0,4,458.0,False,True
11964,H014,R249,00-00-01,GRAHAM AV,2019-08-03,318118.0,318117,1.0,5,458.0,False,True
11969,H014,R249,00-00-01,GRAHAM AV,2019-08-08,319724.0,319217,507.0,3,458.0,False,True
11970,H014,R249,00-00-01,GRAHAM AV,2019-08-09,319956.0,319500,456.0,4,458.0,False,True
11971,H014,R249,00-00-01,GRAHAM AV,2019-08-10,320144.0,319787,357.0,5,458.0,False,True
11976,H014,R249,00-00-01,GRAHAM AV,2019-08-15,321492.0,320979,513.0,3,458.0,False,True
11977,H014,R249,00-00-01,GRAHAM AV,2019-08-16,321734.0,321282,452.0,4,458.0,False,True
11978,H014,R249,00-00-01,GRAHAM AV,2019-08-17,321930.0,321562,368.0,5,458.0,False,True
11983,H014,R249,00-00-01,GRAHAM AV,2019-08-22,323214.0,322739,475.0,3,458.0,False,True
11984,H014,R249,00-00-01,GRAHAM AV,2019-08-23,323424.0,322999,425.0,4,458.0,False,True
11985,H014,R249,00-00-01,GRAHAM AV,2019-08-24,323603.0,323269,334.0,5,458.0,False,True
11990,H014,R249,00-00-01,GRAHAM AV,2019-08-29,324847.0,324359,488.0,3,458.0,False,True
11991,H014,R249,00-00-01,GRAHAM AV,2019-08-30,325065.0,324631,434.0,4,458.0,False,True
11993,H014,R249,00-00-02,GRAHAM AV,2019-06-01,1454247.0,1453475,772.0,5,923.0,False,True
11998,H014,R249,00-00-02,GRAHAM AV,2019-06-06,1457357.0,1456202,1155.0,3,923.0,False,True
11999,H014,R249,00-00-02,GRAHAM AV,2019-06-07,1457910.0,1456837,1073.0,4,923.0,False,True
12000,H014,R249,00-00-02,GRAHAM AV,2019-06-08,1458320.0,1457484,836.0,5,923.0,False,True
12005,H014,R249,00-00-02,GRAHAM AV,2019-06-13,1461636.0,1460394,1242.0,3,923.0,False,True
12006,H014,R249,00-00-02,GRAHAM AV,2019-06-14,1462156.0,1461072,1084.0,4,923.0,False,True
12007,H014,R249,00-00-02,GRAHAM AV,2019-06-15,1462599.0,1461759,840.0,5,923.0,False,True
12012,H014,R249,00-00-02,GRAHAM AV,2019-06-20,1465923.0,1464653,1270.0,3,923.0,False,True
12013,H014,R249,00-00-02,GRAHAM AV,2019-06-21,1466452.0,1465334,1118.0,4,923.0,False,True
12014,H014,R249,00-00-02,GRAHAM AV,2019-06-22,1466906.0,1466051,855.0,5,923.0,False,True
12019,H014,R249,00-00-02,GRAHAM AV,2019-06-27,1469985.0,1468834,1151.0,3,923.0,False,True
12020,H014,R249,00-00-02,GRAHAM AV,2019-06-28,1470520.0,1469516,1004.0,4,923.0,False,True
12021,H014,R249,00-00-02,GRAHAM AV,2019-06-29,1471007.0,1470128,879.0,5,923.0,False,True
12026,H014,R249,00-00-02,GRAHAM AV,2019-07-04,1473815.0,1472892,923.0,3,923.0,False,True
12027,H014,R249,00-00-02,GRAHAM AV,2019-07-05,1474297.0,1473373,924.0,4,923.0,False,True
12028,H014,R249,00-00-02,GRAHAM AV,2019-07-06,1474703.0,1473914,789.0,5,923.0,False,True
12033,H014,R249,00-00-02,GRAHAM AV,2019-07-11,1477635.0,1476606,1029.0,3,923.0,False,True
12034,H014,R249,00-00-02,GRAHAM AV,2019-07-12,1478176.0,1477139,1037.0,4,923.0,False,True
12035,H014,R249,00-00-02,GRAHAM AV,2019-07-13,1478619.0,1477763,856.0,5,923.0,False,True
12040,H014,R249,00-00-02,GRAHAM AV,2019-07-18,1481420.0,1480381,1039.0,3,923.0,False,True
12041,H014,R249,00-00-02,GRAHAM AV,2019-07-19,1481521.0,1480958,563.0,4,923.0,False,True
12042,H014,R249,00-00-02,GRAHAM AV,2019-07-20,1481521.0,1481520,1.0,5,923.0,False,True
12047,H014,R249,00-00-02,GRAHAM AV,2019-07-25,1484123.0,1483107,1016.0,3,923.0,False,True
12048,H014,R249,00-00-02,GRAHAM AV,2019-07-26,1484218.0,1483692,526.0,4,923.0,False,True
12049,H014,R249,00-00-02,GRAHAM AV,2019-07-27,1484219.0,1484218,1.0,5,923.0,False,True
12054,H014,R249,00-00-02,GRAHAM AV,2019-08-01,1486964.0,1485928,1036.0,3,923.0,False,True
12055,H014,R249,00-00-02,GRAHAM AV,2019-08-02,1487066.0,1486486,580.0,4,923.0,False,True
12056,H014,R249,00-00-02,GRAHAM AV,2019-08-03,1487068.0,1487063,5.0,5,923.0,False,True
12061,H014,R249,00-00-02,GRAHAM AV,2019-08-08,1489501.0,1488440,1061.0,3,923.0,False,True
12062,H014,R249,00-00-02,GRAHAM AV,2019-08-09,1489889.0,1489016,873.0,4,923.0,False,True
12063,H014,R249,00-00-02,GRAHAM AV,2019-08-10,1490218.0,1489594,624.0,5,923.0,False,True
12068,H014,R249,00-00-02,GRAHAM AV,2019-08-15,1492966.0,1491881,1085.0,3,923.0,False,True
12069,H014,R249,00-00-02,GRAHAM AV,2019-08-16,1493407.0,1492502,905.0,4,923.0,False,True
12070,H014,R249,00-00-02,GRAHAM AV,2019-08-17,1493821.0,1493081,740.0,5,923.0,False,True
12075,H014,R249,00-00-02,GRAHAM AV,2019-08-22,1496607.0,1495593,1014.0,3,923.0,False,True
12076,H014,R249,00-00-02,GRAHAM AV,2019-08-23,1497085.0,1496147,938.0,4,923.0,False,True
12077,H014,R249,00-00-02,GRAHAM AV,2019-08-24,1497427.0,1496721,706.0,5,923.0,False,True
12082,H014,R249,00-00-02,GRAHAM AV,2019-08-29,1500132.0,1499123,1009.0,3,923.0,False,True
12083,H014,R249,00-00-02,GRAHAM AV,2019-08-30,1500571.0,1499663,908.0,4,923.0,False,True
12085,H023,R236,00-00-00,DEKALB AV,2019-06-01,4825602.0,4823826,1776.0,5,2562.0,False,True
12090,H023,R236,00-00-00,DEKALB AV,2019-06-06,4835518.0,4831796,2562.0,3,2562.0,False,True
12091,H023,R236,00-00-00,DEKALB AV,2019-06-07,4836559.0,4833602,2957.0,4,2562.0,False,True
12092,H023,R236,00-00-00,DEKALB AV,2019-06-08,4837365.0,4835632,1733.0,5,2562.0,False,True
12097,H023,R236,00-00-00,DEKALB AV,2019-06-13,4847617.0,4843631,2562.0,3,2562.0,False,True
12098,H023,R236,00-00-00,DEKALB AV,2019-06-14,4848713.0,4845639,3074.0,4,2562.0,False,True
12099,H023,R236,00-00-00,DEKALB AV,2019-06-15,4849471.0,4847777,1694.0,5,2562.0,False,True
12104,H023,R236,00-00-00,DEKALB AV,2019-06-20,4859512.0,4855585,2562.0,3,2562.0,False,True
12105,H023,R236,00-00-00,DEKALB AV,2019-06-21,4860591.0,4857578,3013.0,4,2562.0,False,True
12106,H023,R236,00-00-00,DEKALB AV,2019-06-22,4861427.0,4859651,1776.0,5,2562.0,False,True
12111,H023,R236,00-00-00,DEKALB AV,2019-06-27,4871451.0,4867516,2562.0,3,2562.0,False,True
12112,H023,R236,00-00-00,DEKALB AV,2019-06-28,4872620.0,4869538,3082.0,4,2562.0,False,True
12113,H023,R236,00-00-00,DEKALB AV,2019-06-29,4873746.0,4871608,2138.0,5,2562.0,False,True
12118,H023,R236,00-00-00,DEKALB AV,2019-07-04,4881822.0,4879599,2223.0,3,2562.0,False,True
12119,H023,R236,00-00-00,DEKALB AV,2019-07-05,4882798.0,4880656,2142.0,4,2562.0,False,True
12120,H023,R236,00-00-00,DEKALB AV,2019-07-06,4883568.0,4881943,1625.0,5,2562.0,False,True
12125,H023,R236,00-00-00,DEKALB AV,2019-07-11,4893123.0,4889459,2562.0,3,2562.0,False,True
12126,H023,R236,00-00-00,DEKALB AV,2019-07-12,4894201.0,4891344,2857.0,4,2562.0,False,True
12127,H023,R236,00-00-00,DEKALB AV,2019-07-13,4895043.0,4893246,1797.0,5,2562.0,False,True
12132,H023,R236,00-00-00,DEKALB AV,2019-07-18,4904354.0,4900784,2562.0,3,2562.0,False,True
12133,H023,R236,00-00-00,DEKALB AV,2019-07-19,4904471.0,4902562,1909.0,4,2562.0,False,True
12134,H023,R236,00-00-00,DEKALB AV,2019-07-20,4904471.0,4904471,0.0,5,2562.0,False,True
12139,H023,R236,00-00-00,DEKALB AV,2019-07-25,4913690.0,4910008,2562.0,3,2562.0,False,True
12140,H023,R236,00-00-00,DEKALB AV,2019-07-26,4913805.0,4911896,1909.0,4,2562.0,False,True
12141,H023,R236,00-00-00,DEKALB AV,2019-07-27,4913807.0,4913804,3.0,5,2562.0,False,True
12146,H023,R236,00-00-00,DEKALB AV,2019-08-01,4923158.0,4919506,2562.0,3,2562.0,False,True
12147,H023,R236,00-00-00,DEKALB AV,2019-08-02,4923268.0,4921412,1856.0,4,2562.0,False,True
12148,H023,R236,00-00-00,DEKALB AV,2019-08-03,4923268.0,4923268,0.0,5,2562.0,False,True
12153,H023,R236,00-00-00,DEKALB AV,2019-08-08,4932539.0,4928896,2562.0,3,2562.0,False,True
12154,H023,R236,00-00-00,DEKALB AV,2019-08-09,4933535.0,4930793,2742.0,4,2562.0,False,True
12155,H023,R236,00-00-00,DEKALB AV,2019-08-10,4934259.0,4932641,1618.0,5,2562.0,False,True
12160,H023,R236,00-00-00,DEKALB AV,2019-08-15,4943456.0,4939875,2562.0,3,2562.0,False,True
12161,H023,R236,00-00-00,DEKALB AV,2019-08-16,4944309.0,4941783,2526.0,4,2562.0,False,True
12162,H023,R236,00-00-00,DEKALB AV,2019-08-17,4944997.0,4943541,1456.0,5,2562.0,False,True
12167,H023,R236,00-00-00,DEKALB AV,2019-08-22,4953923.0,4950444,3479.0,3,2562.0,False,True
12168,H023,R236,00-00-00,DEKALB AV,2019-08-23,4954902.0,4952201,2701.0,4,2562.0,False,True
12169,H023,R236,00-00-00,DEKALB AV,2019-08-24,4955665.0,4954035,1630.0,5,2562.0,False,True
12174,H023,R236,00-00-00,DEKALB AV,2019-08-29,4964836.0,4961312,2562.0,3,2562.0,False,True
12175,H023,R236,00-00-00,DEKALB AV,2019-08-30,4965750.0,4963188,2562.0,4,2562.0,False,True
12177,H023,R236,00-00-01,DEKALB AV,2019-06-01,6114597.0,6113513,1084.0,5,1688.0,False,True
12182,H023,R236,00-00-01,DEKALB AV,2019-06-06,6121138.0,6118535,2603.0,3,1688.0,False,True
12183,H023,R236,00-00-01,DEKALB AV,2019-06-07,6121784.0,6119871,1913.0,4,1688.0,False,True
12184,H023,R236,00-00-01,DEKALB AV,2019-06-08,6122273.0,6121219,1054.0,5,1688.0,False,True
12189,H023,R236,00-00-01,DEKALB AV,2019-06-13,6128578.0,6126119,2459.0,3,1688.0,False,True
12190,H023,R236,00-00-01,DEKALB AV,2019-06-14,6129235.0,6127408,1827.0,4,1688.0,False,True
12191,H023,R236,00-00-01,DEKALB AV,2019-06-15,6129714.0,6128655,1059.0,5,1688.0,False,True
12196,H023,R236,00-00-01,DEKALB AV,2019-06-20,6136059.0,6133646,2413.0,3,1688.0,False,True
12197,H023,R236,00-00-01,DEKALB AV,2019-06-21,6136691.0,6134869,1822.0,4,1688.0,False,True
12198,H023,R236,00-00-01,DEKALB AV,2019-06-22,6137197.0,6136142,1055.0,5,1688.0,False,True
12203,H023,R236,00-00-01,DEKALB AV,2019-06-27,6143633.0,6141101,2532.0,3,1688.0,False,True
12204,H023,R236,00-00-01,DEKALB AV,2019-06-28,6144319.0,6142411,1908.0,4,1688.0,False,True
12205,H023,R236,00-00-01,DEKALB AV,2019-06-29,6145052.0,6143712,1340.0,5,1688.0,False,True
12210,H023,R236,00-00-01,DEKALB AV,2019-07-04,6150491.0,6148728,1763.0,3,1688.0,False,True
12211,H023,R236,00-00-01,DEKALB AV,2019-07-05,6151067.0,6149387,1680.0,4,1688.0,False,True
12212,H023,R236,00-00-01,DEKALB AV,2019-07-06,6151511.0,6150575,936.0,5,1688.0,False,True
12217,H023,R236,00-00-01,DEKALB AV,2019-07-11,6157443.0,6155158,2285.0,3,1688.0,False,True
12218,H023,R236,00-00-01,DEKALB AV,2019-07-12,6158089.0,6156320,1769.0,4,1688.0,False,True
12219,H023,R236,00-00-01,DEKALB AV,2019-07-13,6158628.0,6157507,1121.0,5,1688.0,False,True
12224,H023,R236,00-00-01,DEKALB AV,2019-07-18,6164578.0,6162243,2335.0,3,1688.0,False,True
12225,H023,R236,00-00-01,DEKALB AV,2019-07-19,6164666.0,6163444,1222.0,4,1688.0,False,True
12226,H023,R236,00-00-01,DEKALB AV,2019-07-20,6164666.0,6164666,0.0,5,1688.0,False,True
12230,H023,R236,00-00-01,DEKALB AV,2019-07-25,6170468.0,6168161,2307.0,3,1688.0,False,True
12231,H023,R236,00-00-01,DEKALB AV,2019-07-26,6170537.0,6169327,1210.0,4,1688.0,False,True
12232,H023,R236,00-00-01,DEKALB AV,2019-07-27,6170537.0,6170537,0.0,5,1688.0,False,True
12237,H023,R236,00-00-01,DEKALB AV,2019-08-01,6176395.0,6174051,2344.0,3,1688.0,False,True
12238,H023,R236,00-00-01,DEKALB AV,2019-08-02,6176460.0,6175251,1209.0,4,1688.0,False,True
12239,H023,R236,00-00-01,DEKALB AV,2019-08-03,6176460.0,6176460,0.0,5,1688.0,False,True
12244,H023,R236,00-00-01,DEKALB AV,2019-08-08,6182525.0,6180171,2354.0,3,1688.0,False,True
12245,H023,R236,00-00-01,DEKALB AV,2019-08-09,6183394.0,6181397,1997.0,4,1688.0,False,True
12246,H023,R236,00-00-01,DEKALB AV,2019-08-10,6184105.0,6182595,1510.0,5,1688.0,False,True
12251,H023,R236,00-00-01,DEKALB AV,2019-08-15,6189890.0,6187641,2249.0,3,1688.0,False,True
12252,H023,R236,00-00-01,DEKALB AV,2019-08-16,6190465.0,6188818,1647.0,4,1688.0,False,True
12253,H023,R236,00-00-01,DEKALB AV,2019-08-17,6190877.0,6189968,909.0,5,1688.0,False,True
12258,H023,R236,00-00-01,DEKALB AV,2019-08-22,6196483.0,6194248,2235.0,3,1688.0,False,True
12259,H023,R236,00-00-01,DEKALB AV,2019-08-23,6197063.0,6195435,1628.0,4,1688.0,False,True
12260,H023,R236,00-00-01,DEKALB AV,2019-08-24,6197503.0,6196559,944.0,5,1688.0,False,True
12265,H023,R236,00-00-01,DEKALB AV,2019-08-29,6203223.0,6200942,2281.0,3,1688.0,False,True
12266,H023,R236,00-00-01,DEKALB AV,2019-08-30,6203807.0,6202119,1688.0,4,1688.0,False,True
12268,H023,R236,00-00-02,DEKALB AV,2019-06-01,1298197.0,1296344,1853.0,5,2919.0,False,True
12273,H023,R236,00-00-02,DEKALB AV,2019-06-06,1309228.0,1304813,2919.0,3,2919.0,False,True
12274,H023,R236,00-00-02,DEKALB AV,2019-06-07,1310448.0,1307025,3423.0,4,2919.0,False,True
12275,H023,R236,00-00-02,DEKALB AV,2019-06-08,1311390.0,1309395,1995.0,5,2919.0,False,True
12280,H023,R236,00-00-02,DEKALB AV,2019-06-13,1322461.0,1318086,2919.0,3,2919.0,False,True
12281,H023,R236,00-00-02,DEKALB AV,2019-06-14,1323596.0,1320326,3270.0,4,2919.0,False,True
12282,H023,R236,00-00-02,DEKALB AV,2019-06-15,1324456.0,1322624,1832.0,5,2919.0,False,True
12287,H023,R236,00-00-02,DEKALB AV,2019-06-20,1335330.0,1330988,2919.0,3,2919.0,False,True
12288,H023,R236,00-00-02,DEKALB AV,2019-06-21,1336591.0,1333240,3351.0,4,2919.0,False,True
12289,H023,R236,00-00-02,DEKALB AV,2019-06-22,1337483.0,1335526,1957.0,5,2919.0,False,True
12294,H023,R236,00-00-02,DEKALB AV,2019-06-27,1348253.0,1344147,2919.0,3,2919.0,False,True
12295,H023,R236,00-00-02,DEKALB AV,2019-06-28,1349614.0,1346236,3378.0,4,2919.0,False,True
12296,H023,R236,00-00-02,DEKALB AV,2019-06-29,1350878.0,1348436,2442.0,5,2919.0,False,True
12301,H023,R236,00-00-02,DEKALB AV,2019-07-04,1360302.0,1357394,2908.0,3,2919.0,False,True
12302,H023,R236,00-00-02,DEKALB AV,2019-07-05,1361377.0,1358660,2717.0,4,2919.0,False,True
12303,H023,R236,00-00-02,DEKALB AV,2019-07-06,1362281.0,1360443,1838.0,5,2919.0,False,True
12308,H023,R236,00-00-02,DEKALB AV,2019-07-11,1372675.0,1368665,2919.0,3,2919.0,False,True
12309,H023,R236,00-00-02,DEKALB AV,2019-07-12,1373863.0,1370722,3141.0,4,2919.0,False,True
12310,H023,R236,00-00-02,DEKALB AV,2019-07-13,1374759.0,1372839,1920.0,5,2919.0,False,True
12315,H023,R236,00-00-02,DEKALB AV,2019-07-18,1385184.0,1381198,2919.0,3,2919.0,False,True
12316,H023,R236,00-00-02,DEKALB AV,2019-07-19,1385337.0,1383258,2079.0,4,2919.0,False,True
12317,H023,R236,00-00-02,DEKALB AV,2019-07-20,1385337.0,1385337,0.0,5,2919.0,False,True
12322,H023,R236,00-00-02,DEKALB AV,2019-07-25,1395296.0,1391313,2919.0,3,2919.0,False,True
12323,H023,R236,00-00-02,DEKALB AV,2019-07-26,1395446.0,1393321,2125.0,4,2919.0,False,True
12324,H023,R236,00-00-02,DEKALB AV,2019-07-27,1395446.0,1395446,0.0,5,2919.0,False,True
12329,H023,R236,00-00-02,DEKALB AV,2019-08-01,1405405.0,1401429,2919.0,3,2919.0,False,True
12330,H023,R236,00-00-02,DEKALB AV,2019-08-02,1405537.0,1403480,2057.0,4,2919.0,False,True
12331,H023,R236,00-00-02,DEKALB AV,2019-08-03,1405537.0,1405537,0.0,5,2919.0,False,True
12336,H023,R236,00-00-02,DEKALB AV,2019-08-08,1415814.0,1411581,2919.0,3,2919.0,False,True
12337,H023,R236,00-00-02,DEKALB AV,2019-08-09,1416451.0,1413764,2687.0,4,2919.0,False,True
12338,H023,R236,00-00-02,DEKALB AV,2019-08-10,1416982.0,1415950,1032.0,5,2919.0,False,True
12343,H023,R236,00-00-02,DEKALB AV,2019-08-15,1427042.0,1423071,2919.0,3,2919.0,False,True
12344,H023,R236,00-00-02,DEKALB AV,2019-08-16,1428139.0,1425125,3014.0,4,2919.0,False,True
12345,H023,R236,00-00-02,DEKALB AV,2019-08-17,1428959.0,1427217,1742.0,5,2919.0,False,True
12350,H023,R236,00-00-02,DEKALB AV,2019-08-22,1438971.0,1435029,2919.0,3,2919.0,False,True
12351,H023,R236,00-00-02,DEKALB AV,2019-08-23,1440067.0,1437074,2993.0,4,2919.0,False,True
12352,H023,R236,00-00-02,DEKALB AV,2019-08-24,1440889.0,1439130,1759.0,5,2919.0,False,True
12357,H023,R236,00-00-02,DEKALB AV,2019-08-29,1450920.0,1446931,2919.0,3,2919.0,False,True
12358,H023,R236,00-00-02,DEKALB AV,2019-08-30,1451931.0,1449012,2919.0,4,2919.0,False,True
12360,H023,R236,00-06-00,DEKALB AV,2019-06-01,1927205012.0,1927206100,1088.0,5,2028.0,False,True
12365,H023,R236,00-06-00,DEKALB AV,2019-06-06,1927197104.0,1927200247,3143.0,3,2028.0,False,True
12366,H023,R236,00-06-00,DEKALB AV,2019-06-07,1927196476.0,1927198667,2191.0,4,2028.0,False,True
12367,H023,R236,00-06-00,DEKALB AV,2019-06-08,1927196001.0,1927197035,1034.0,5,2028.0,False,True
12372,H023,R236,00-06-00,DEKALB AV,2019-06-13,1927187138.0,1927190771,2028.0,3,2028.0,False,True
12373,H023,R236,00-06-00,DEKALB AV,2019-06-14,1927186459.0,1927188842,2383.0,4,2028.0,False,True
12374,H023,R236,00-06-00,DEKALB AV,2019-06-15,1927185984.0,1927187040,1056.0,5,2028.0,False,True
12379,H023,R236,00-06-00,DEKALB AV,2019-06-20,1927177396.0,1927180831,3435.0,3,2028.0,False,True
12380,H023,R236,00-06-00,DEKALB AV,2019-06-21,1927176662.0,1927179083,2421.0,4,2028.0,False,True
12381,H023,R236,00-06-00,DEKALB AV,2019-06-22,1927176158.0,1927177313,1155.0,5,2028.0,False,True
12386,H023,R236,00-06-00,DEKALB AV,2019-06-27,1927167463.0,1927170745,3282.0,3,2028.0,False,True
12387,H023,R236,00-06-00,DEKALB AV,2019-06-28,1927166563.0,1927169040,2477.0,4,2028.0,False,True
12388,H023,R236,00-06-00,DEKALB AV,2019-06-29,1927165514.0,1927167371,1857.0,5,2028.0,False,True
12393,H023,R236,00-06-00,DEKALB AV,2019-07-04,1927159023.0,1927160763,1740.0,3,2028.0,False,True
12394,H023,R236,00-06-00,DEKALB AV,2019-07-05,1927158447.0,1927160048,1601.0,4,2028.0,False,True
