,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
31494,N600,R302,00-05-01,57 ST,2021-06-11,355469.0,354942,527.0,4,482.0,False,True
31495,N600,R302,00-05-01,57 ST,2021-06-12,355678.0,355233,445.0,5,482.0,False,True
31500,N600,R302,00-05-01,57 ST,2021-06-17,357117.0,356578,539.0,3,482.0,False,True
31501,N600,R302,00-05-01,57 ST,2021-06-18,357346.0,356850,496.0,4,482.0,False,True
31502,N600,R302,00-05-01,57 ST,2021-06-19,357540.0,357147,393.0,5,482.0,False,True
31507,N600,R302,00-05-01,57 ST,2021-06-24,358928.0,358334,594.0,3,482.0,False,True
31508,N600,R302,00-05-01,57 ST,2021-06-25,359185.0,358640,545.0,4,482.0,False,True
31509,N600,R302,00-05-01,57 ST,2021-06-26,359394.0,358967,427.0,5,482.0,False,True
31514,N600,R302,00-05-01,57 ST,2021-07-01,360734.0,360252,482.0,3,482.0,False,True
31515,N600,R302,00-05-01,57 ST,2021-07-02,360924.0,360506,418.0,4,482.0,False,True
31516,N600,R302,00-05-01,57 ST,2021-07-03,361178.0,360766,412.0,5,482.0,False,True
31521,N600,R302,00-05-01,57 ST,2021-07-08,362492.0,362013,479.0,3,482.0,False,True
31522,N600,R302,00-05-01,57 ST,2021-07-09,362759.0,362285,474.0,4,482.0,False,True
31523,N600,R302,00-05-01,57 ST,2021-07-10,362964.0,362536,428.0,5,482.0,False,True
31528,N600,R302,00-05-01,57 ST,2021-07-15,364362.0,363809,553.0,3,482.0,False,True
31529,N600,R302,00-05-01,57 ST,2021-07-16,364624.0,364106,518.0,4,482.0,False,True
31530,N600,R302,00-05-01,57 ST,2021-07-17,364860.0,364407,453.0,5,482.0,False,True
31535,N600,R302,00-05-01,57 ST,2021-07-22,366297.0,365727,570.0,3,482.0,False,True
31536,N600,R302,00-05-01,57 ST,2021-07-23,366586.0,366017,569.0,4,482.0,False,True
31537,N600,R302,00-05-01,57 ST,2021-07-24,366781.0,366327,454.0,5,482.0,False,True
31542,N600,R302,00-05-01,57 ST,2021-07-29,368131.0,367604,527.0,3,482.0,False,True
31543,N600,R302,00-05-01,57 ST,2021-07-30,368426.0,367861,565.0,4,482.0,False,True
31544,N600,R302,00-05-01,57 ST,2021-07-31,368654.0,368168,486.0,5,482.0,False,True
31549,N600,R302,00-05-01,57 ST,2021-08-05,370062.0,369504,558.0,3,482.0,False,True
31550,N600,R302,00-05-01,57 ST,2021-08-06,370276.0,369790,486.0,4,482.0,False,True
31551,N600,R302,00-05-01,57 ST,2021-08-07,370395.0,370100,295.0,5,482.0,False,True
31556,N600,R302,00-05-01,57 ST,2021-08-12,371751.0,371248,503.0,3,482.0,False,True
31557,N600,R302,00-05-01,57 ST,2021-08-13,371924.0,371515,409.0,4,482.0,False,True
31558,N600,R302,00-05-01,57 ST,2021-08-14,372060.0,371782,278.0,5,482.0,False,True
31563,N600,R302,00-05-01,57 ST,2021-08-19,373490.0,372976,514.0,3,482.0,False,True
31564,N600,R302,00-05-01,57 ST,2021-08-20,373674.0,373242,432.0,4,482.0,False,True
31565,N600,R302,00-05-01,57 ST,2021-08-21,373756.0,373528,228.0,5,482.0,False,True
31570,N600,R302,00-05-01,57 ST,2021-08-26,375169.0,374619,550.0,3,482.0,False,True
31571,N600,R302,00-05-01,57 ST,2021-08-27,375396.0,374950,446.0,4,482.0,False,True
31572,N600,R302,00-05-01,57 ST,2021-08-28,375623.0,375197,426.0,5,482.0,False,True
31578,N600,R302,00-05-02,57 ST,2021-06-03,387063.0,386539,524.0,3,488.0,False,True
31579,N600,R302,00-05-02,57 ST,2021-06-04,387331.0,386843,488.0,4,488.0,False,True
31580,N600,R302,00-05-02,57 ST,2021-06-05,387547.0,387102,445.0,5,488.0,False,True
31585,N600,R302,00-05-02,57 ST,2021-06-10,388895.0,388409,486.0,3,488.0,False,True
31586,N600,R302,00-05-02,57 ST,2021-06-11,389190.0,388651,539.0,4,488.0,False,True
31587,N600,R302,00-05-02,57 ST,2021-06-12,389407.0,388943,464.0,5,488.0,False,True
31592,N600,R302,00-05-02,57 ST,2021-06-17,390788.0,390229,559.0,3,488.0,False,True
31593,N600,R302,00-05-02,57 ST,2021-06-18,391002.0,390529,473.0,4,488.0,False,True
31594,N600,R302,00-05-02,57 ST,2021-06-19,391178.0,390825,353.0,5,488.0,False,True
31599,N600,R302,00-05-02,57 ST,2021-06-24,392659.0,392054,605.0,3,488.0,False,True
31600,N600,R302,00-05-02,57 ST,2021-06-25,392923.0,392363,560.0,4,488.0,False,True
31601,N600,R302,00-05-02,57 ST,2021-06-26,393141.0,392693,448.0,5,488.0,False,True
31606,N600,R302,00-05-02,57 ST,2021-07-01,394448.0,394007,441.0,3,488.0,False,True
31607,N600,R302,00-05-02,57 ST,2021-07-02,394643.0,394263,380.0,4,488.0,False,True
31608,N600,R302,00-05-02,57 ST,2021-07-03,394905.0,394471,434.0,5,488.0,False,True
31613,N600,R302,00-05-02,57 ST,2021-07-08,396255.0,395719,536.0,3,488.0,False,True
31614,N600,R302,00-05-02,57 ST,2021-07-09,396511.0,396017,494.0,4,488.0,False,True
31615,N600,R302,00-05-02,57 ST,2021-07-10,396698.0,396286,412.0,5,488.0,False,True
31620,N600,R302,00-05-02,57 ST,2021-07-15,398131.0,397520,611.0,3,488.0,False,True
31621,N600,R302,00-05-02,57 ST,2021-07-16,398362.0,397856,506.0,4,488.0,False,True
31622,N600,R302,00-05-02,57 ST,2021-07-17,398580.0,398170,410.0,5,488.0,False,True
31627,N600,R302,00-05-02,57 ST,2021-07-22,400021.0,399469,552.0,3,488.0,False,True
31628,N600,R302,00-05-02,57 ST,2021-07-23,400261.0,399771,490.0,4,488.0,False,True
31629,N600,R302,00-05-02,57 ST,2021-07-24,400427.0,400048,379.0,5,488.0,False,True
31634,N600,R302,00-05-02,57 ST,2021-07-29,401780.0,401244,536.0,3,488.0,False,True
31635,N600,R302,00-05-02,57 ST,2021-07-30,402043.0,401509,534.0,4,488.0,False,True
31636,N600,R302,00-05-02,57 ST,2021-07-31,402234.0,401819,415.0,5,488.0,False,True
31641,N600,R302,00-05-02,57 ST,2021-08-05,403589.0,403055,534.0,3,488.0,False,True
31642,N600,R302,00-05-02,57 ST,2021-08-06,403809.0,403335,474.0,4,488.0,False,True
31643,N600,R302,00-05-02,57 ST,2021-08-07,403945.0,403617,328.0,5,488.0,False,True
31648,N600,R302,00-05-02,57 ST,2021-08-12,405286.0,404797,489.0,3,488.0,False,True
31649,N600,R302,00-05-02,57 ST,2021-08-13,405449.0,405064,385.0,4,488.0,False,True
31650,N600,R302,00-05-02,57 ST,2021-08-14,405579.0,405307,272.0,5,488.0,False,True
31655,N600,R302,00-05-02,57 ST,2021-08-19,406985.0,406451,534.0,3,488.0,False,True
31656,N600,R302,00-05-02,57 ST,2021-08-20,407218.0,406710,508.0,4,488.0,False,True
31657,N600,R302,00-05-02,57 ST,2021-08-21,407309.0,407024,285.0,5,488.0,False,True
31662,N600,R302,00-05-02,57 ST,2021-08-26,408884.0,408188,696.0,3,488.0,False,True
31663,N600,R302,00-05-02,57 ST,2021-08-27,409133.0,408641,492.0,4,488.0,False,True
31664,N600,R302,00-05-02,57 ST,2021-08-28,409367.0,408920,447.0,5,488.0,False,True
31670,N600,R302,00-05-03,57 ST,2021-06-03,738526.0,737475,1051.0,3,865.0,False,True
31671,N600,R302,00-05-03,57 ST,2021-06-04,738984.0,738063,921.0,4,865.0,False,True
31672,N600,R302,00-05-03,57 ST,2021-06-05,739293.0,738593,700.0,5,865.0,False,True
31677,N600,R302,00-05-03,57 ST,2021-06-10,742189.0,741070,1119.0,3,865.0,False,True
31678,N600,R302,00-05-03,57 ST,2021-06-11,742663.0,741709,954.0,4,865.0,False,True
31679,N600,R302,00-05-03,57 ST,2021-06-12,742977.0,742260,717.0,5,865.0,False,True
31684,N600,R302,00-05-03,57 ST,2021-06-17,745940.0,744866,1074.0,3,865.0,False,True
31685,N600,R302,00-05-03,57 ST,2021-06-18,746342.0,745477,865.0,4,865.0,False,True
31686,N600,R302,00-05-03,57 ST,2021-06-19,746634.0,746006,628.0,5,865.0,False,True
31691,N600,R302,00-05-03,57 ST,2021-06-24,749470.0,748395,1075.0,3,865.0,False,True
31692,N600,R302,00-05-03,57 ST,2021-06-25,749878.0,749003,875.0,4,865.0,False,True
31693,N600,R302,00-05-03,57 ST,2021-06-26,750222.0,749520,702.0,5,865.0,False,True
31698,N600,R302,00-05-03,57 ST,2021-07-01,752994.0,751963,1031.0,3,865.0,False,True
31699,N600,R302,00-05-03,57 ST,2021-07-02,753321.0,752521,800.0,4,865.0,False,True
31700,N600,R302,00-05-03,57 ST,2021-07-03,753657.0,753041,616.0,5,865.0,False,True
31705,N600,R302,00-05-03,57 ST,2021-07-08,756321.0,755222,1099.0,3,865.0,False,True
31706,N600,R302,00-05-03,57 ST,2021-07-09,756777.0,755817,960.0,4,865.0,False,True
31707,N600,R302,00-05-03,57 ST,2021-07-10,757086.0,756387,699.0,5,865.0,False,True
31712,N600,R302,00-05-03,57 ST,2021-07-15,759973.0,758849,1124.0,3,865.0,False,True
31713,N600,R302,00-05-03,57 ST,2021-07-16,760361.0,759460,901.0,4,865.0,False,True
31714,N600,R302,00-05-03,57 ST,2021-07-17,760655.0,760040,615.0,5,865.0,False,True
31719,N600,R302,00-05-03,57 ST,2021-07-22,763478.0,762376,1102.0,3,865.0,False,True
31720,N600,R302,00-05-03,57 ST,2021-07-23,763874.0,762967,907.0,4,865.0,False,True
31721,N600,R302,00-05-03,57 ST,2021-07-24,764163.0,763526,637.0,5,865.0,False,True
31726,N600,R302,00-05-03,57 ST,2021-07-29,766828.0,765795,1033.0,3,865.0,False,True
31727,N600,R302,00-05-03,57 ST,2021-07-30,767241.0,766347,894.0,4,865.0,False,True
31728,N600,R302,00-05-03,57 ST,2021-07-31,767532.0,766892,640.0,5,865.0,False,True
31733,N600,R302,00-05-03,57 ST,2021-08-05,770182.0,769169,1013.0,3,865.0,False,True
31734,N600,R302,00-05-03,57 ST,2021-08-06,770473.0,769705,768.0,4,865.0,False,True
31735,N600,R302,00-05-03,57 ST,2021-08-07,770648.0,770226,422.0,5,865.0,False,True
31740,N600,R302,00-05-03,57 ST,2021-08-12,773527.0,772451,1076.0,3,865.0,False,True
31741,N600,R302,00-05-03,57 ST,2021-08-13,773800.0,773081,719.0,4,865.0,False,True
31742,N600,R302,00-05-03,57 ST,2021-08-14,773998.0,773585,413.0,5,865.0,False,True
31747,N600,R302,00-05-03,57 ST,2021-08-19,776863.0,775808,1055.0,3,865.0,False,True
31748,N600,R302,00-05-03,57 ST,2021-08-20,777190.0,776355,835.0,4,865.0,False,True
31749,N600,R302,00-05-03,57 ST,2021-08-21,777335.0,776927,408.0,5,865.0,False,True
31754,N600,R302,00-05-03,57 ST,2021-08-26,779538.0,778749,789.0,3,865.0,False,True
31755,N600,R302,00-05-03,57 ST,2021-08-27,779908.0,779081,827.0,4,865.0,False,True
31756,N600,R302,00-05-03,57 ST,2021-08-28,780269.0,779595,674.0,5,865.0,False,True
31762,N600,R302,00-06-00,57 ST,2021-06-03,682503.0,681553,950.0,3,796.0,False,True
31763,N600,R302,00-06-00,57 ST,2021-06-04,682848.0,682064,784.0,4,796.0,False,True
31764,N600,R302,00-06-00,57 ST,2021-06-05,683114.0,682589,525.0,5,796.0,False,True
31769,N600,R302,00-06-00,57 ST,2021-06-10,685940.0,684868,1072.0,3,796.0,False,True
31770,N600,R302,00-06-00,57 ST,2021-06-11,686317.0,685467,850.0,4,796.0,False,True
31771,N600,R302,00-06-00,57 ST,2021-06-12,686581.0,686027,554.0,5,796.0,False,True
31776,N600,R302,00-06-00,57 ST,2021-06-17,689239.0,688248,991.0,3,796.0,False,True
31777,N600,R302,00-06-00,57 ST,2021-06-18,689617.0,688820,797.0,4,796.0,False,True
31778,N600,R302,00-06-00,57 ST,2021-06-19,689891.0,689331,560.0,5,796.0,False,True
31783,N600,R302,00-06-00,57 ST,2021-06-24,692688.0,691693,995.0,3,796.0,False,True
31784,N600,R302,00-06-00,57 ST,2021-06-25,693075.0,692238,837.0,4,796.0,False,True
31785,N600,R302,00-06-00,57 ST,2021-06-26,693350.0,692772,578.0,5,796.0,False,True
31790,N600,R302,00-06-00,57 ST,2021-07-01,695818.0,694896,922.0,3,796.0,False,True
31791,N600,R302,00-06-00,57 ST,2021-07-02,696147.0,695409,738.0,4,796.0,False,True
31792,N600,R302,00-06-00,57 ST,2021-07-03,696442.0,695889,553.0,5,796.0,False,True
31797,N600,R302,00-06-00,57 ST,2021-07-08,698822.0,697878,944.0,3,796.0,False,True
31798,N600,R302,00-06-00,57 ST,2021-07-09,699234.0,698438,796.0,4,796.0,False,True
31799,N600,R302,00-06-00,57 ST,2021-07-10,699553.0,698905,648.0,5,796.0,False,True
31804,N600,R302,00-06-00,57 ST,2021-07-15,702160.0,701173,987.0,3,796.0,False,True
31805,N600,R302,00-06-00,57 ST,2021-07-16,702562.0,701713,849.0,4,796.0,False,True
31806,N600,R302,00-06-00,57 ST,2021-07-17,702845.0,702267,578.0,5,796.0,False,True
31811,N600,R302,00-06-00,57 ST,2021-07-22,705296.0,704417,879.0,3,796.0,False,True
31812,N600,R302,00-06-00,57 ST,2021-07-23,705660.0,704894,766.0,4,796.0,False,True
31813,N600,R302,00-06-00,57 ST,2021-07-24,705918.0,705367,551.0,5,796.0,False,True
31818,N600,R302,00-06-00,57 ST,2021-07-29,708386.0,707452,934.0,3,796.0,False,True
31819,N600,R302,00-06-00,57 ST,2021-07-30,708761.0,707962,799.0,4,796.0,False,True
31820,N600,R302,00-06-00,57 ST,2021-07-31,709008.0,708457,551.0,5,796.0,False,True
31825,N600,R302,00-06-00,57 ST,2021-08-05,711381.0,710545,836.0,3,796.0,False,True
31826,N600,R302,00-06-00,57 ST,2021-08-06,711648.0,711008,640.0,4,796.0,False,True
31827,N600,R302,00-06-00,57 ST,2021-08-07,711820.0,711455,365.0,5,796.0,False,True
31832,N600,R302,00-06-00,57 ST,2021-08-12,714289.0,713364,925.0,3,796.0,False,True
31833,N600,R302,00-06-00,57 ST,2021-08-13,714537.0,713857,680.0,4,796.0,False,True
31834,N600,R302,00-06-00,57 ST,2021-08-14,714754.0,714359,395.0,5,796.0,False,True
31839,N600,R302,00-06-00,57 ST,2021-08-19,717230.0,716329,901.0,3,796.0,False,True
31840,N600,R302,00-06-00,57 ST,2021-08-20,717515.0,716846,669.0,4,796.0,False,True
31841,N600,R302,00-06-00,57 ST,2021-08-21,717689.0,717309,380.0,5,796.0,False,True
31846,N600,R302,00-06-00,57 ST,2021-08-26,720113.0,719185,928.0,3,796.0,False,True
31847,N600,R302,00-06-00,57 ST,2021-08-27,720566.0,719710,856.0,4,796.0,False,True
31848,N600,R302,00-06-00,57 ST,2021-08-28,720971.0,720232,739.0,5,796.0,False,True
31854,N600,R302,00-06-01,57 ST,2021-06-03,525756.0,525115,641.0,3,523.0,False,True
31855,N600,R302,00-06-01,57 ST,2021-06-04,526070.0,525476,594.0,4,523.0,False,True
31856,N600,R302,00-06-01,57 ST,2021-06-05,526285.0,525808,477.0,5,523.0,False,True
31861,N600,R302,00-06-01,57 ST,2021-06-10,527847.0,527247,600.0,3,523.0,False,True
31862,N600,R302,00-06-01,57 ST,2021-06-11,528143.0,527587,556.0,4,523.0,False,True
31863,N600,R302,00-06-01,57 ST,2021-06-12,528374.0,527916,458.0,5,523.0,False,True
31868,N600,R302,00-06-01,57 ST,2021-06-17,530023.0,529396,627.0,3,523.0,False,True
31869,N600,R302,00-06-01,57 ST,2021-06-18,530328.0,529752,576.0,4,523.0,False,True
31870,N600,R302,00-06-01,57 ST,2021-06-19,530543.0,530092,451.0,5,523.0,False,True
31875,N600,R302,00-06-01,57 ST,2021-06-24,532098.0,531506,592.0,3,523.0,False,True
31876,N600,R302,00-06-01,57 ST,2021-06-25,532395.0,531844,551.0,4,523.0,False,True
31877,N600,R302,00-06-01,57 ST,2021-06-26,532613.0,532152,461.0,5,523.0,False,True
31882,N600,R302,00-06-01,57 ST,2021-07-01,534257.0,533711,546.0,3,523.0,False,True
31883,N600,R302,00-06-01,57 ST,2021-07-02,534532.0,534013,519.0,4,523.0,False,True
31884,N600,R302,00-06-01,57 ST,2021-07-03,534777.0,534314,463.0,5,523.0,False,True
31889,N600,R302,00-06-01,57 ST,2021-07-08,536262.0,535684,578.0,3,523.0,False,True
31890,N600,R302,00-06-01,57 ST,2021-07-09,536544.0,535990,554.0,4,523.0,False,True
31891,N600,R302,00-06-01,57 ST,2021-07-10,536763.0,536328,435.0,5,523.0,False,True
31896,N600,R302,00-06-01,57 ST,2021-07-15,538231.0,537758,473.0,3,523.0,False,True
31897,N600,R302,00-06-01,57 ST,2021-07-16,538514.0,537964,550.0,4,523.0,False,True
31898,N600,R302,00-06-01,57 ST,2021-07-17,538760.0,538279,481.0,5,523.0,False,True
31903,N600,R302,00-06-01,57 ST,2021-07-22,540346.0,539715,631.0,3,523.0,False,True
31904,N600,R302,00-06-01,57 ST,2021-07-23,540632.0,540050,582.0,4,523.0,False,True
31905,N600,R302,00-06-01,57 ST,2021-07-24,540843.0,540398,445.0,5,523.0,False,True
31910,N600,R302,00-06-01,57 ST,2021-07-29,542143.0,541620,523.0,3,523.0,False,True
31911,N600,R302,00-06-01,57 ST,2021-07-30,542406.0,541908,498.0,4,523.0,False,True
31912,N600,R302,00-06-01,57 ST,2021-07-31,542629.0,542193,436.0,5,523.0,False,True
31917,N600,R302,00-06-01,57 ST,2021-08-05,544133.0,543567,566.0,3,523.0,False,True
31918,N600,R302,00-06-01,57 ST,2021-08-06,544347.0,543891,456.0,4,523.0,False,True
31919,N600,R302,00-06-01,57 ST,2021-08-07,544498.0,544170,328.0,5,523.0,False,True
31924,N600,R302,00-06-01,57 ST,2021-08-12,545974.0,545434,540.0,3,523.0,False,True
31925,N600,R302,00-06-01,57 ST,2021-08-13,546160.0,545715,445.0,4,523.0,False,True
31926,N600,R302,00-06-01,57 ST,2021-08-14,546317.0,546021,296.0,5,523.0,False,True
31931,N600,R302,00-06-01,57 ST,2021-08-19,547865.0,547297,568.0,3,523.0,False,True
31932,N600,R302,00-06-01,57 ST,2021-08-20,548117.0,547600,517.0,4,523.0,False,True
31933,N600,R302,00-06-01,57 ST,2021-08-21,548265.0,547921,344.0,5,523.0,False,True
31938,N600,R302,00-06-01,57 ST,2021-08-26,549537.0,549116,421.0,3,523.0,False,True
31939,N600,R302,00-06-01,57 ST,2021-08-27,549885.0,549290,595.0,4,523.0,False,True
31940,N600,R302,00-06-01,57 ST,2021-08-28,550150.0,549618,532.0,5,523.0,False,True
31946,N600,R302,00-06-02,57 ST,2021-06-03,478009.0,477505,504.0,3,483.0,False,True
31947,N600,R302,00-06-02,57 ST,2021-06-04,478269.0,477767,502.0,4,483.0,False,True
31948,N600,R302,00-06-02,57 ST,2021-06-05,478443.0,478058,385.0,5,483.0,False,True
31953,N600,R302,00-06-02,57 ST,2021-06-10,480045.0,479463,582.0,3,483.0,False,True
31954,N600,R302,00-06-02,57 ST,2021-06-11,480336.0,479783,553.0,4,483.0,False,True
31955,N600,R302,00-06-02,57 ST,2021-06-12,480526.0,480102,424.0,5,483.0,False,True
31960,N600,R302,00-06-02,57 ST,2021-06-17,482041.0,481463,578.0,3,483.0,False,True
31961,N600,R302,00-06-02,57 ST,2021-06-18,482260.0,481763,497.0,4,483.0,False,True
31962,N600,R302,00-06-02,57 ST,2021-06-19,482458.0,482087,371.0,5,483.0,False,True
31967,N600,R302,00-06-02,57 ST,2021-06-24,483955.0,483377,578.0,3,483.0,False,True
31968,N600,R302,00-06-02,57 ST,2021-06-25,484203.0,483680,523.0,4,483.0,False,True
31969,N600,R302,00-06-02,57 ST,2021-06-26,484382.0,484006,376.0,5,483.0,False,True
31974,N600,R302,00-06-02,57 ST,2021-07-01,485796.0,485316,480.0,3,483.0,False,True
31975,N600,R302,00-06-02,57 ST,2021-07-02,486006.0,485572,434.0,4,483.0,False,True
31976,N600,R302,00-06-02,57 ST,2021-07-03,486223.0,485852,371.0,5,483.0,False,True
31981,N600,R302,00-06-02,57 ST,2021-07-08,487574.0,487091,483.0,3,483.0,False,True
31982,N600,R302,00-06-02,57 ST,2021-07-09,487745.0,487381,364.0,4,483.0,False,True
31983,N600,R302,00-06-02,57 ST,2021-07-10,487916.0,487638,278.0,5,483.0,False,True
31988,N600,R302,00-06-02,57 ST,2021-07-15,489351.0,488802,549.0,3,483.0,False,True
31989,N600,R302,00-06-02,57 ST,2021-07-16,489658.0,489103,555.0,4,483.0,False,True
31990,N600,R302,00-06-02,57 ST,2021-07-17,489850.0,489409,441.0,5,483.0,False,True
31995,N600,R302,00-06-02,57 ST,2021-07-22,491212.0,490670,542.0,3,483.0,False,True
31996,N600,R302,00-06-02,57 ST,2021-07-23,491450.0,490970,480.0,4,483.0,False,True
31997,N600,R302,00-06-02,57 ST,2021-07-24,491633.0,491264,369.0,5,483.0,False,True
32002,N600,R302,00-06-02,57 ST,2021-07-29,493065.0,492575,490.0,3,483.0,False,True
32003,N600,R302,00-06-02,57 ST,2021-07-30,493328.0,492822,506.0,4,483.0,False,True
32004,N600,R302,00-06-02,57 ST,2021-07-31,493513.0,493121,392.0,5,483.0,False,True
32009,N600,R302,00-06-02,57 ST,2021-08-05,494897.0,494338,559.0,3,483.0,False,True
32010,N600,R302,00-06-02,57 ST,2021-08-06,495113.0,494633,480.0,4,483.0,False,True
32011,N600,R302,00-06-02,57 ST,2021-08-07,495262.0,494943,319.0,5,483.0,False,True
32016,N600,R302,00-06-02,57 ST,2021-08-12,496727.0,496195,532.0,3,483.0,False,True
32017,N600,R302,00-06-02,57 ST,2021-08-13,496914.0,496472,442.0,4,483.0,False,True
32018,N600,R302,00-06-02,57 ST,2021-08-14,497058.0,496775,283.0,5,483.0,False,True
32023,N600,R302,00-06-02,57 ST,2021-08-19,498521.0,497971,550.0,3,483.0,False,True
32024,N600,R302,00-06-02,57 ST,2021-08-20,498713.0,498278,435.0,4,483.0,False,True
32025,N600,R302,00-06-02,57 ST,2021-08-21,498847.0,498558,289.0,5,483.0,False,True
32030,N600,R302,00-06-02,57 ST,2021-08-26,500270.0,499741,529.0,3,483.0,False,True
32031,N600,R302,00-06-02,57 ST,2021-08-27,500573.0,500051,522.0,4,483.0,False,True
32032,N600,R302,00-06-02,57 ST,2021-08-28,500821.0,500326,495.0,5,483.0,False,True
32038,N600,R302,00-06-03,57 ST,2021-06-03,624762.0,624051,711.0,3,569.0,False,True
32039,N600,R302,00-06-03,57 ST,2021-06-04,625047.0,624457,590.0,4,569.0,False,True
32040,N600,R302,00-06-03,57 ST,2021-06-05,625221.0,624837,384.0,5,569.0,False,True
32045,N600,R302,00-06-03,57 ST,2021-06-10,627227.0,626474,753.0,3,569.0,False,True
32046,N600,R302,00-06-03,57 ST,2021-06-11,627497.0,626908,589.0,4,569.0,False,True
32047,N600,R302,00-06-03,57 ST,2021-06-12,627717.0,627294,423.0,5,569.0,False,True
32052,N600,R302,00-06-03,57 ST,2021-06-17,629540.0,628830,710.0,3,569.0,False,True
32053,N600,R302,00-06-03,57 ST,2021-06-18,629795.0,629226,569.0,4,569.0,False,True
32054,N600,R302,00-06-03,57 ST,2021-06-19,629985.0,629601,384.0,5,569.0,False,True
32059,N600,R302,00-06-03,57 ST,2021-06-24,631924.0,631213,711.0,3,569.0,False,True
32060,N600,R302,00-06-03,57 ST,2021-06-25,632222.0,631609,613.0,4,569.0,False,True
32061,N600,R302,00-06-03,57 ST,2021-06-26,632432.0,631984,448.0,5,569.0,False,True
32066,N600,R302,00-06-03,57 ST,2021-07-01,634277.0,633621,656.0,3,569.0,False,True
32067,N600,R302,00-06-03,57 ST,2021-07-02,634513.0,634002,511.0,4,569.0,False,True
32068,N600,R302,00-06-03,57 ST,2021-07-03,634718.0,634333,385.0,5,569.0,False,True
32073,N600,R302,00-06-03,57 ST,2021-07-08,636319.0,635674,645.0,3,569.0,False,True
32074,N600,R302,00-06-03,57 ST,2021-07-09,636547.0,636011,536.0,4,569.0,False,True
32075,N600,R302,00-06-03,57 ST,2021-07-10,636747.0,636372,375.0,5,569.0,False,True
32080,N600,R302,00-06-03,57 ST,2021-07-15,638563.0,637881,682.0,3,569.0,False,True
32081,N600,R302,00-06-03,57 ST,2021-07-16,638836.0,638252,584.0,4,569.0,False,True
32082,N600,R302,00-06-03,57 ST,2021-07-17,639041.0,638609,432.0,5,569.0,False,True
32087,N600,R302,00-06-03,57 ST,2021-07-22,640838.0,640153,685.0,3,569.0,False,True
32088,N600,R302,00-06-03,57 ST,2021-07-23,641068.0,640527,541.0,4,569.0,False,True
32089,N600,R302,00-06-03,57 ST,2021-07-24,641307.0,640895,412.0,5,569.0,False,True
32094,N600,R302,00-06-03,57 ST,2021-07-29,643015.0,642369,646.0,3,569.0,False,True
32095,N600,R302,00-06-03,57 ST,2021-07-30,643287.0,642726,561.0,4,569.0,False,True
32096,N600,R302,00-06-03,57 ST,2021-07-31,643494.0,643071,423.0,5,569.0,False,True
32101,N600,R302,00-06-03,57 ST,2021-08-05,645174.0,644572,602.0,3,569.0,False,True
32102,N600,R302,00-06-03,57 ST,2021-08-06,645363.0,644903,460.0,4,569.0,False,True
32103,N600,R302,00-06-03,57 ST,2021-08-07,645506.0,645215,291.0,5,569.0,False,True
32108,N600,R302,00-06-03,57 ST,2021-08-12,647179.0,646580,599.0,3,569.0,False,True
32109,N600,R302,00-06-03,57 ST,2021-08-13,647345.0,646921,424.0,4,569.0,False,True
